Seed,Model_type,Model,Domain,PCA,RMSE,MAE
4,XGB,"{'learning_rate': 0.12, 'loss': 'absolute_error', 'max_depth': 8, 'min_samples_split': 2, 'n_estimators': 50, 'random_state': 4, 'verbose': 0}",False,True,81385.95340766679,20418.240901761827
4,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 32), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",False,True,79864.26711559074,26130.777518721352
4,LR,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1}",False,True,79296.78456987735,22293.573795357097
4,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 5, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 10, 'random_state': 4, 'verbose': 0}",False,False,80889.82788173083,21063.81839285715
4,XGB,"{'learning_rate': 0.14, 'loss': 'squared_error', 'max_depth': 6, 'min_samples_split': 3, 'n_estimators': 10, 'random_state': 4, 'verbose': 0}",False,False,82794.84049907996,19831.455960256262
4,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 16), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",False,False,79990.3295091614,23522.281597139612
4,LR,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1}",False,False,71724.0002457472,23539.376401896363
5,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 50, 'max_features': 5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 5, 'verbose': 0}",True,True,80915.32439868532,19717.546785714287
5,XGB,"{'learning_rate': 0.12, 'loss': 'absolute_error', 'max_depth': 6, 'min_samples_split': 3, 'n_estimators': 80, 'random_state': 5, 'verbose': 0}",True,True,82543.09675589594,20106.07271748251
5,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (64, 8), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'adam'}",True,True,84177.62663942903,26335.403594858148
5,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",True,True,83110.61872317556,25312.76623701146
5,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 3, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 1, 'random_state': 5, 'verbose': 0}",True,False,81985.57207445973,22825.864285714288
5,XGB,"{'learning_rate': 0.13, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 5, 'verbose': 0}",True,False,80272.29143710593,18844.502374323572
5,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 8), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",True,False,141558.86157464585,43714.07714044269
5,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",True,False,83062.020910148,31432.59752084578
5,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 50, 'max_features': 4, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 5, 'verbose': 0}",False,True,80365.36476223763,21531.33142857143
5,XGB,"{'learning_rate': 0.14, 'loss': 'absolute_error', 'max_depth': 6, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 5, 'verbose': 0}",False,True,80182.07782233492,21709.779781105986
5,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (64, 8), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'adam'}",False,True,80890.30504519278,25266.20719291205
5,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",False,True,78469.83622043731,22644.77646305862
5,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 5, 'verbose': 0}",False,False,80513.80031640694,20679.31678571429
5,XGB,"{'learning_rate': 0.13, 'loss': 'absolute_error', 'max_depth': 8, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 5, 'verbose': 0}",False,False,77640.88720816372,19267.638318673442
5,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (32, 8), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",False,False,79752.58792968918,23970.96260949186
5,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",False,False,77402.73994603705,25689.07818504048
